Organization Name,Organization Name URL,Industries,Headquarters Location,Description,CB Rank (Company),Headquarters Regions,Estimated Revenue Range,Operating Status,Founded Date,Founded Date Precision,Exit Date,Exit Date Precision,Closed Date,Closed Date Precision,Company Type,Website,Twitter,Facebook,LinkedIn,Contact Email,Phone Number,Number of Articles,Hub Tags,Full Description,Investor Type,Investment Stage,Number of Portfolio Organizations,Number of Investments,Number of Lead Investments,Number of Exits,Number of Exits (IPO),Accelerator Program Type,Accelerator Duration (in weeks),School Type,School Program,Number of Enrollments,Number of Founders (Alumni),Industry Groups,Number of Founders,Founders,Number of Employees,Number of Funding Rounds,Funding Status,Last Funding Date,Last Funding Amount,Last Funding Amount Currency,Last Funding Amount Currency (in USD),Last Funding Type,Last Equity Funding Amount,Last Equity Funding Amount Currency,Last Equity Funding Amount Currency (in USD),Last Equity Funding Type,Total Equity Funding Amount,Total Equity Funding Amount Currency,Total Equity Funding Amount Currency (in USD),Total Funding Amount,Total Funding Amount Currency,Total Funding Amount Currency (in USD),Top 5 Investors,Number of Lead Investors,Number of Investors,Number of Acquisitions,Acquisition Status,Transaction Name,Transaction Name URL,Acquired by,Acquired by URL,Announced Date,Announced Date Precision,Price,Price Currency,Price Currency (in USD),Acquisition Type,Acquisition Terms,IPO Status,IPO Date,Delisted Date,Delisted Date Precision,Money Raised at IPO,Money Raised at IPO Currency,Money Raised at IPO Currency (in USD),Valuation at IPO,Valuation at IPO Currency,Valuation at IPO Currency (in USD),Stock Symbol,Stock Symbol URL,Stock Exchange,Last Leadership Hiring Date,Number of Events,CB Rank (Organization),BuiltWith - Active Tech Count,Apptopia - Number of Apps,Apptopia - Downloads Last 30 Days,G2 Stack - Total Products Active,IPqwery - Patents Granted,IPqwery - Trademarks Registered,IPqwery - Most Popular Patent Class,IPqwery - Most Popular Trademark Class,Aberdeen - IT Spend,Aberdeen - IT Spend Currency,Aberdeen - IT Spend Currency (in USD),School Method
Monkop,https://www.crunchbase.com/organization/monkop,"Android, Cyber Security, Mobile, Software, Test and Measurement","Montevideo, NA - Uruguay, Uruguay","Mobile Testing Cloud. Detailed analysis of performance, security, and functionality of apps on real devices.","577,057",Latin America,,Active,2014-01-01,year,2016-03-01,month,,,For Profit,http://monkop.com/,http://twitter.com/monkopapps,http://www.facebook.com/pages/Monkop-Tuning-apps/725115217512506,,,,1,,"Monkop helps companies avoid bad app ratings in the market place by automatically testing apps on all relevant OS versions and screen sizes. Using real devices in the cloud, developers will find problems faster and curated resources to help them based on best development practices. Looking for crashes and layout problems, scanning performance and potential vulnerabilities with Monkop, companies can go live faster and minimize risks.",,,,,,,,,,,,,,"Data and Analytics, Information Technology, Mobile, Platforms, Privacy and Security, Software",1,Fabian Baptista,,,M&A,,,,,,,,,,,,,,,,,,,,Was Acquired,Monkop acquired by Abstracta,https://www.crunchbase.com/acquisition/abstracta-acquires-monkop--b1ef4b4d,Abstracta,https://www.crunchbase.com/organization/abstracta,2016-03-01,month,,,,Acquisition,,Private,,,,,,,,,,,,,,1,"613,059",37,,,11,,,,,,,,
Flivs,https://www.crunchbase.com/organization/flivs,Automotive,"Montevideo, NA - Uruguay, Uruguay",Agile DevOps Services for Tech Startups.,"577,426",Latin America,,Active,2015-06-16,day,,,,,For Profit,http://flivs.com,https://www.twitter.com/flivit,,,,,,,"Flivs.com is a DevOps & Automation company founded in 2016 by Netlabs: a group of enthusiastic Linux, Networking and Cloud specialists with +18 years of experience, who've devoted their entire lives to providing OpenSource Solutions for both Government and Private Sector. Now, with Tech Startups in mind and the best DevOps Engineers they know, they've embraced the challenge of helping companies like yours develop a reliable cloud infrastructure and an incredibly faster delivery pipeline, capable of taking and keeping your company ahead of the competition.",,,,,,,,,,,,,,Transportation,1,Juan Pablo Olivera,11-50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,"613,442",1,,,,,,,,,,,
Pagnifique,https://www.crunchbase.com/organization/pagnifique,"Food and Beverage, Food Processing","Montevideo, NA - Uruguay, Uruguay","Pagnifique is a company with a recognized international trajectory, equipped with the latest technology for the production of ultra-frozen.","585,818",Latin America,,Active,1995-01-01,year,2013-11-19,day,,,For Profit,http://www.pagnifique.com/uy/,https://twitter.com/pagnifiqueusa,https://www.facebook.com/pagnifique/,https://in.linkedin.com/company/pagnifique,,(598) 2305 1464,,,"Pagnifique is a Uruguayan company with a recognized international trajectory, equipped with the latest technology for the production of ultra-frozen high-quality baked goods.",,,,,,,,,,,,,,Food and Beverage,,,501-1000,1,M&A,2014-01-07,,,,Private Equity,,,,Private Equity,,,,,,,,,,,Was Acquired,Pagnifique acquired by Linzor Capital Partners,https://www.crunchbase.com/acquisition/linzor-capital-partners-acquires-pagnifique--ca5c959f,Linzor Capital Partners,https://www.crunchbase.com/organization/linzor-capital-partners,2013-11-19,day,,,,Leveraged Buyout,,Private,,,,,,,,,,,,,,,"622,224",17,,,,,,,,,,,
Datasec,https://www.crunchbase.com/organization/datasec,"Association, Data Visualization, Manufacturing","Montevideo, NA - Uruguay, Uruguay",Datasec is a corporation with international presence,"589,698",Latin America,$1M to $10M,Active,,,,,,,,https://www.datasec-soft.com/,https://twitter.com/datasecsoft,https://www.facebook.com/datasecsoft,https://www.linkedin.com/company/datasec/,info@datasec-soft.com,(+598) 2711 04 20,,,,,,,,,,,,,,,,,"Data and Analytics, Design, Information Technology, Manufacturing, Other, Software",,,11-50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,"626,281",17,,,,,,,,,,,
Invoices for Salesforce,https://www.crunchbase.com/organization/invoices-for-salesforce,"Apps, Billing, Information Technology, Software","Montevideo, NA - Uruguay, Uruguay",Invoices for Salesforce is a provider of application that helps in billing and invoicing in Salesforce.,"590,123",Latin America,,Active,,,,,,,For Profit,https://www.invoicesforsalesforce.com,,,,,,,,,,,,,,,,,,,,,,"Apps, Information Technology, Payments, Software",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,"626,725",19,,,12,,,,,,,,
IEETech,https://www.crunchbase.com/organization/ieetech,Agriculture,"Montevideo, NA - Uruguay, Uruguay",IEETech is a social enterprise of young entrepreneurs that look for efficient engineering solutions to current day to day problems.,"593,531",Latin America,,Active,2013-01-01,year,,,,,For Profit,http://www.ieetech.com/,,https://www.facebook.com/ChipSafer-582604255137271/,https://www.linkedin.com/company/ieetech?trk=top_nav_home,,,,,"IEETECH developed Chipsafer, a platform that can track and  early detect anomalies in cattle physiological parameters  autonomously and remotely.",,,,,,,,,,,,,,Agriculture and Farming,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,"630,294",3,,,,,,,,,,,
CaboLabs Health Informatics,https://www.crunchbase.com/organization/cabolabs,"Electronic Health Record (EHR), Health Care, mHealth","Montevideo, NA - Uruguay, Uruguay","CaboLabs Health Informatics, Standards and Interoperability","594,997",Latin America,$1M to $10M,Active,2012-01-01,year,,,,,For Profit,https://cabolabs.com,https://www.twitter.com/cabolabs,https://www.facebook.com/cabolabs,https://www.linkedin.com/company/cabolabs,,,1,,,,,,,,,,,,,,,,"Health Care, Mobile",1,Pablo Pazos Gutierrez,1-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,"631,819",18,,,,,,,,,,,
SoftCargo,https://www.crunchbase.com/organization/softcargo,"Freight Service, Internet, Logistics","Montevideo, NA - Uruguay, Uruguay",Softcargo has been a provider of freight forwarding and logistics solutions in Latin America. ,"598,240",Latin America,,Active,,,2018-04-23,day,,,For Profit,http://www.softcargo.com.uy/,,https://www.facebook.com/SoftCargo/,https://www.linkedin.com/company/softcargo/,,,,,"Softcargo has been a provider of freight forwarding and logistics solutions in Latin America. With a team of ~30 experienced logistics and technical professionals, Softcargo provides advanced software solutions for customers ranging from small businesses to multinational companies including Henco Global, Senator International, Röhlig, DB Schenker, Kerry Logistics, and many other organisations and logistics services providers. ",,,,,,,,,,,,,,"Internet Services, Transportation",,,11-50,,M&A,,,,,,,,,,,,,,,,,,,,Was Acquired,SoftCargo acquired by WiseTech Global,https://www.crunchbase.com/acquisition/wisetech-global-acquires-softcargo--721239fc,WiseTech Global,https://www.crunchbase.com/organization/wisetech-global,2018-04-23,day,,,,Acquisition,,Private,,,,,,,,,,,,,,,"635,232",18,,,,,,,,,,,
FrameALIVE,https://www.crunchbase.com/organization/framealive,"Photography, SaaS","Montevideo, NA - Uruguay, Uruguay",Saas - CONNECT YOUR PRINTED IMAGES WITH DIGITAL VIDEOS,"601,386",Latin America,,Active,2017-08-09,day,,,,,For Profit,http://www.framealive.com,https://twitter.com/FrameALIVE,https://www.facebook.com/framealive,https://www.linkedin.com/company/framealive/,info@framealive.com,+32495771055,,,"FrameALIVE is a start-up managed by audiovisual professionals, engineers & entrepreneurs. Our target is to simplify and democratize the experience of Augmented Reality. In less than a minute, anyone can generate his/her static-to-dynamic content and share it through an image. To relive personal moments (B2C) or to engage with customers (B2B). We offer a generic tool (FrameALIVE App) or taylor-made solutions. No outsourcing, no technological capabilities requested. You hold your keys! ",,,,,,,,,,,,,,"Content and Publishing, Media and Entertainment, Software",,,1-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,"638,509",23,,,,,,,,,,,
Schmeuk Studios,https://www.crunchbase.com/organization/schmeuk-studios,"Health Care, iOS, Mobile Apps, Music, Sports","Montevideo, NA - Uruguay, Uruguay",Schmeuk Studios is a mobile app developer company which has developed apps like Conquist 2 Lit,"605,402",Latin America,Less than $1M,Active,2010-01-01,year,,,,,For Profit,http://www.schmeuk.com,http://twitter.com/SchmeukStudios,https://www.facebook.com/schmeuk-studios-128638397169503,,,,1,,Schmeuk Studios is a mobile app developer company which has developed apps like Conquist 2 Lit,,,,,,,,,,,,,,"Apps, Health Care, Media and Entertainment, Mobile, Music and Audio, Platforms, Software, Sports",,,1-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,"642,690",5,11,,4,,,,,,,,
Insophia,https://www.crunchbase.com/organization/insophia,"Linux, Software","Montevideo, NA - Uruguay, Uruguay",Insophia is a technology company that specializes in software development under the Python programming language.,"612,714",Latin America,$1M to $10M,Active,2007-01-01,year,,,,,For Profit,http://www.insophia.com,,,,info@insophia.com,,,,"Insophia is a technology company located in Uruguay that specializes in software development under the Python programming language and scalable architecture design based on open source infrastructures and Linux platforms. Other areas of expertise also include: - Computer networking solutions - Internet protocols and technologies - Web platforms architecture design, implementation and deployment - Open source software solutions and consultancy",,,,,,,,,,,,,,"Platforms, Software",1,Pablo Hoffman,11-50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,"650,344",5,,,,,,,,,,,
OCA Uruguay,https://www.crunchbase.com/organization/oca-uruguay,Financial Services,"Montevideo, NA - Uruguay, Uruguay","We are OCA, the financial services company that for more than 50 years has been accompanying Uruguayans every day.","613,261",Latin America,$50M to $100M,Active,,,,,,,For Profit,https://www.oca.com.uy/home.aspx#,,,http://www.linkedin.com/company/3053786,,,,,,,,,,,,,,,,,,,Financial Services,,,501-1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,"650,909",33,,,,,,,,,,,
Colap,https://www.crunchbase.com/organization/colap,"Analytics, Big Data, Business Intelligence, Data Mining, Data Visualization","Montevideo, NA - Uruguay, Uruguay","Colap lets you discover new insights, share your knowledge, find hidden patterns within your data. All in your language, all in the cloud.","622,717",Latin America,Less than $1M,Active,2015-04-27,day,,,,,For Profit,https://www.colap.io,https://twitter.com/colapbi,,https://www.linkedin.com/company/colap-io/,hola@colap.io,,,,,,,,,,,,,,,,,,"Data and Analytics, Design, Information Technology, Software",2,"Juan Gabito, Martin Manzo",1-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,"660,776",35,,,,,,,,,,,
Hattrick IT,https://www.crunchbase.com/organization/hattrick-it,"Mobile Apps, Software, Software Engineering, UX Design, Web Development","Montevideo, NA - Uruguay, Uruguay",Mobile Apps Development Company,"624,900",Latin America,,Active,2014-09-02,day,,,,,For Profit,https://hattrick-it.com,https://twitter.com/hattrick_it,https://www.facebook.com/hattrickIT,https://www.linkedin.com/company/hattrick-it/,hello@hattrick-it.com,+1 (323) 247 - 7832,,,We are a passionate and flexible mobile development company that takes pride in our focus to detail and obsession with pleasing our clients. Our passion is helping startups turn their ideas into quality products in record time to market.,,,,,,,,,,,,,,"Apps, Design, Mobile, Science and Engineering, Software",3,"Gaston Kosut, Juan Giorello, Martin Zuniga",1-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,"663,074",27,,,16,,,,,,,,
Energia Solar,https://www.crunchbase.com/organization/energia-solar,"Electrical Distribution, Energy, Solar","Montevideo, NA - Uruguay, Uruguay","To be a company proficient in Electrical Engineering, Comprehensive Maintenance, Solar Energy and Energy Efficiency solutions","635,304",Latin America,$1M to $10M,Active,2011-01-01,year,,,,,For Profit,http://www.imelec.com.uy,https://www.twitter.com/imelec64,https://www.facebook.com/663378407079019,https://www.linkedin.com/company/imelec,,+598 2480 2136,,,,,,,,,,,,,,,,,"Energy, Natural Resources, Sustainability",,,11-50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,"673,937",11,,,,,,,,,,,
UBI Meat Experts in Quality Assurance,https://www.crunchbase.com/organization/ubi-meat-experts-in-quality-assurance,"Food and Beverage, Food Processing, Quality Assurance","Montevideo, NA - Uruguay, Uruguay",UBI Meat Experts in Quality Assurance offers production quality control and pre-shipment inspection services.,"639,379",Latin America,,Active,2017-01-01,day,,,,,For Profit,http://ubibeefinspection.com/,https://twitter.com/ubibeefinspect,https://www.facebook.com/ubibeefinspection/,https://www.linkedin.com/company/ubi-beef-inspection/,info@ubibeefinspection.com,1 514-803-4090,,,,,,,,,,,,,,,,,"Food and Beverage, Professional Services",,,1-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,"678,210",30,,,,,,,,,,,
Robotec,https://www.crunchbase.com/organization/robotec,"CRM, Information Technology, Software","Montevideo, NA - Uruguay, Uruguay","Robotec is a company that implements both standardised and customised, robot solutions for a wide variety of applications.","644,744",Latin America,,Active,,,,,,,For Profit,http://www.robotec.com.uy/?ref=netconfuy,https://twitter.com/robotecu/,,,,,,,,,,,,,,,,,,,,,"Information Technology, Sales and Marketing, Software",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,1,"683,803",16,2,,,,,,,,,,
Rizoma,https://www.crunchbase.com/organization/rizoma,"Agriculture, Information Technology","Montevideo, NA - Uruguay, Uruguay",Trazabilidad y monitoreo en zonas productivas,"650,261",Latin America,,Active,2015-01-01,year,,,,,For Profit,http://rizoma.io/,https://www.twitter.com/rizoma_io,https://www.facebook.com/rizoma.io,,,,,,"Rizoma is a collaborative platform designed for small and medium farmers to integrate their production processes traceability. It helps clients to collect and manage relevant information about growing cycles and the packing process. It also provides customized technological solutions by integrating technology into agricultural production and making an efficient information management. The company was established in 2015 and is headquartered in Montevideo, Uruguay.",,,,,,,,,,,,,,"Agriculture and Farming, Information Technology",,,1-10,1,Seed,2016-01-01,,,,Seed,,,,Seed,,,,,,,Incubadora Sinergia,,1,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,"689,565",8,,,,,,,,,,,
Totalmovie,https://www.crunchbase.com/organization/totalmovie,"E-Commerce, Video, Video on Demand, Video Streaming","Montevideo, NA - Uruguay, Uruguay",Totalmovie.com provides video online streaming services in Latin America.,"651,349",Latin America,,Closed,2011-01-01,year,,,2014-03-26,day,For Profit,http://www.totalmovie.com,http://twitter.com/total_movie,,,info@totalmovie.com,,6,,"Totalmovie.com is Latin America’s first legal premium video online streaming service. Launched in July 2011, Totalmovie.com now operates in 40 countries across Latin America, and has quickly become the second largest online video service in the region. Totalmovie is operated by Total Media Networks SA. In addition to Totalmovie.com, a direct-to-consumer service, Total Media Networks SA offers its service to consumers through its wholesale distribution partners around the globe. These partners include mobile phone operators, PayTV firms and Internet service providers. Total Media Networks SA aims to become the world’s first global “cable” video service that will provide personalized premium entertainment to consumers seamlessly across every connected screen in today’s converged digital world. Total Media Networks will achieve its goal through its patent-pending technology platform, aggregation of quality premium content, and its management team that includes executives with successful track record with Fortune 100 media firms and cutting-edge startups. Total Media Networks SA is headquartered in Montevideo, Uruguay, with corporate offices located in San Jose, California, Mexico City, Mexico and Rio de Janeiro, Brazil.  Total Media Networks is owned by Grupo Salinas, whose interests in media, Internet, telecommunications, retail and financial services generate around $6B in annual revenue across Latin America & U.S.",,,,,,,,,,,,,,"Commerce and Shopping, Content and Publishing, Media and Entertainment, Video",,,51-100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,"690,693",,,,,,,,,,,,
Datalab Consulting,https://www.crunchbase.com/organization/data-lab-2,"Data Visualization, Software","Montevideo, NA - Uruguay, Uruguay","Datalab Consulting revolutionizes all known research concepts, developing a set of software tools so innovative that the very genetics.","654,173",Latin America,$1M to $10M,Active,1979-01-01,day,,,,,For Profit,http://www.datalabconsulting.com/,,https://www.facebook.com/datalab.analytics,https://www.linkedin.com/company/datalab-consulting,info@datalabconsulting.com,+591 3 3447523,,,,,,,,,,,,,,,,,"Data and Analytics, Design, Information Technology, Software",,,11-50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,1,"693,657",6,,,,,,,,,,,
