Organization Name,Organization Name URL,Industries,Headquarters Location,Description,CB Rank (Company),Headquarters Regions,Estimated Revenue Range,Operating Status,Founded Date,Founded Date Precision,Exit Date,Exit Date Precision,Closed Date,Closed Date Precision,Company Type,Website,Twitter,Facebook,LinkedIn,Contact Email,Phone Number,Number of Articles,Hub Tags,Full Description,Investor Type,Investment Stage,Number of Portfolio Organizations,Number of Investments,Number of Lead Investments,Number of Exits,Number of Exits (IPO),Accelerator Program Type,Accelerator Duration (in weeks),School Type,School Program,Number of Enrollments,Number of Founders (Alumni),Industry Groups,Number of Founders,Founders,Number of Employees,Number of Funding Rounds,Funding Status,Last Funding Date,Last Funding Amount,Last Funding Amount Currency,Last Funding Amount Currency (in USD),Last Funding Type,Last Equity Funding Amount,Last Equity Funding Amount Currency,Last Equity Funding Amount Currency (in USD),Last Equity Funding Type,Total Equity Funding Amount,Total Equity Funding Amount Currency,Total Equity Funding Amount Currency (in USD),Total Funding Amount,Total Funding Amount Currency,Total Funding Amount Currency (in USD),Top 5 Investors,Number of Lead Investors,Number of Investors,Number of Acquisitions,Acquisition Status,Transaction Name,Transaction Name URL,Acquired by,Acquired by URL,Announced Date,Announced Date Precision,Price,Price Currency,Price Currency (in USD),Acquisition Type,Acquisition Terms,IPO Status,IPO Date,Delisted Date,Delisted Date Precision,Money Raised at IPO,Money Raised at IPO Currency,Money Raised at IPO Currency (in USD),Valuation at IPO,Valuation at IPO Currency,Valuation at IPO Currency (in USD),Stock Symbol,Stock Symbol URL,Stock Exchange,Last Leadership Hiring Date,Number of Events,CB Rank (Organization),BuiltWith - Active Tech Count,Apptopia - Number of Apps,Apptopia - Downloads Last 30 Days,G2 Stack - Total Products Active,IPqwery - Patents Granted,IPqwery - Trademarks Registered,IPqwery - Most Popular Patent Class,IPqwery - Most Popular Trademark Class,Aberdeen - IT Spend,Aberdeen - IT Spend Currency,Aberdeen - IT Spend Currency (in USD),School Method
Polsie,https://www.crunchbase.com/organization/polsie,"E-Commerce, Mobile","Monterrey, Nuevo Leon, Mexico","Polsie is a platform that lets people create their own online store, merging the showcase of products on Instagram into e-commerce.","143,177",Latin America,Less than $1M,Active,2014-08-01,day,,,,,For Profit,http://polsie.com/,https://twitter.com/polsieinc,https://www.facebook.com/polsieinc,https://www.linkedin.com/company/9367527?trk=tyah&trkInfo=clickedVertical%3Acompany%2Cidx%3A1-1-1%2CtarId%3A1429686793216%2Ctas%3Apolsie,hello@polsie.com,,,,"Polsie is a platform that lets people create their own online store, merging the showcase of products on Instagram into e-commerce.  With Polsie, big brands and small sellers alike can now publish a product on their online store at the same time they showcase it to their audience. We provide everything from payment processing to shipping logistics, so an item can be sold just by taking a picture.",,,,,,,,,,,,,,"Commerce and Shopping, Mobile",2,"Donald Morton, Ramón Ornelas",1-10,1,Seed,2015-03-13,26000,USD,26000,Seed,26000,USD,26000,Seed,26000,USD,26000,26000,USD,26000,Startup Studio Monterrey,1,1,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,1,"150,969",6,,,18,,,,,,,,
Contxto,https://www.crunchbase.com/organization/contxto,"Information Technology, iOS, News, Publishing","Guadalajara, Jalisco, Mexico","Contxto is a media and data company for Latin America's startup, tech, and VC scene.","143,328",Latin America,,Active,2018-12-01,month,,,,,For Profit,https://www.contxto.com/,https://twitter.com/contxto_,https://www.facebook.com/contxto/,https://www.linkedin.com/company/contxto,victor@contxto.com,,112,,"Contxto is a media and data company for Latin America's startup, tech, and VC scene. It provides content in both English and Spanish.  Contxto covers all-things startups in Mexico, Brazil, Colombia, Argentina, Chile and all other Latin American countries.",,,,,,,,,,,,,,"Content and Publishing, Information Technology, Media and Entertainment, Mobile, Platforms, Software",1,Victor Cortés,1-10,1,Seed,2020-03-01,,,,Seed,,,,Seed,,,,,,,The Ark Fund,,1,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,1,"151,136",76,,,27,,,,,,,,
FetchBug,https://www.crunchbase.com/organization/fetchbug,"Data Integration, Data Mining, Developer APIs, Software","Mexico City, Distrito Federal, Mexico","FetchBug is designed for data scientists and companies who need to have real, up to date information about products, services, and value.","143,583",Latin America,,Active,2019-03-01,day,,,,,For Profit,https://fetchbug.com,https://twitter.com/FetchBug,https://www.facebook.com/FetchBug,https://www.linkedin.com/company/fetchbug/,contact@fetchbug.com,,,,"FetchBug is designed for data scientists and companies who need to have real, up to date information about products, services and value in Mexico, FetchBug offers a solution, different from any national data service currently available, FetchBug has multiple bots running 24/7 that actively search for new data allowing users to have real-time data fed into their prediction algorithms. The company was founded in 2019.",,,,,,,,,,,,,,"Data and Analytics, Information Technology, Software",2,"Humberto Ortega Alcocer, Patrick Moss",1-10,1,Seed,2019-05-12,10000,USD,10000,Pre-Seed,10000,USD,10000,Pre-Seed,10000,USD,10000,10000,USD,10000,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,"151,417",26,,,,,,,,,,,
Bleet,https://www.crunchbase.com/organization/bleet,"Collaboration, Courier Service, Last Mile Transportation, Logistics","Mexico City, Distrito Federal, Mexico","We are a sustainable delivery solution, which uses the available capacity of those who already have a scheduled trip on the same route in which you want to send, with a fixed rate solving daily shipping problems with a SIMPLE, SAFE and INNOVATIVE strategy","144,910",Latin America,,Active,2020-01-12,day,,,,,For Profit,https://www.bleet.app,,,,info@bleet.app,,,,"Shipping wherever, whenever you want and with a fixed rate....  now is possible",,,,,,,,,,,,,,"Administrative Services, Other, Transportation",2,"Felipe Andrés Sánchez Díaz, José Fernando Ramirez De Castro",1-10,1,Seed,2020-09-05,150000,USD,150000,Pre-Seed,150000,USD,150000,Pre-Seed,150000,USD,150000,150000,USD,150000,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,"152,887",,,,,,,,,,,,
Clouddemy,https://www.crunchbase.com/organization/clouddemy,"Education, Information Technology","Torreón, Guanajuato, Mexico",E-learning + Online Employment (Udemy + Monster),"144,951",Latin America,Less than $1M,Active,2014-01-01,year,,,,,For Profit,http://www.clouddemy.com/,https://twitter.com/clouddemy,https://www.facebook.com/Clouddemy,,gerencia@clouddemy.com,,,,"At  Clouddemy they improve your career opportunities, offering IT & Entrepreneurship courses provided by companies that will hire you later.",,,,,,,,,,,,,,"Education, Information Technology",2,"Arthur Aguirre, Guillermo Carranza",1-10,1,Seed,2014-12-24,10000,USD,10000,Seed,10000,USD,10000,Seed,10000,USD,10000,10000,USD,10000,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,"152,931",6,,,12,,,,,,,,
Alsea,https://www.crunchbase.com/organization/alsea,"Hotel, Restaurants","Mexico City, Distrito Federal, Mexico","Alsea operates quick service, coffee shop, casual dining, and family dining restaurants.","145,174",Latin America,$1B to $10B,Active,1997-01-01,year,,,,,For Profit,http://www.alsea.com.mx/,,,https://www.linkedin.com/company/72262/,ri@alsea.com.mx,+52 (55) 7583 2000 ,1,,"Alsea operates quick service, coffee shop, casual dining, and family dining restaurants. Its brand portfolio comprises Domino’s Pizza, Starbucks, Burger King, Chili’s Grill & Bar, California Pizza Kitchen, P.F. Chang’s, The Cheesecake Factory, Italianni's, Vips, El Portón, Foster’s Hollywood, Cañas y Tapas, LAVACA, and Archie´s. The company is also involved in the purchase, import, transportation, storage, and distribution of frozen, refrigerated, and dry food products; and factoring and financial leasing activities. ",,,1,1,,,,,,,,,,"Food and Beverage, Travel and Tourism",,,,,,,,,,,,,,,,,,,,,,,,2,Made Acquisitions,,,,,,,,,,,,Private,,,,,,,,,,,,,,,"153,175",41,,,8,0,4,,Services for providing food and drink; temporary accommodations,,,,
mmjmenu,https://www.crunchbase.com/organization/mmjmenu,"Cannabis, Medical, Point of Sale, Software","Colorado, Zacatecas, Mexico","mmjmenu provides medical marijuana dispensary, vendor, and software solutions, and collective management software.","145,859",Latin America,,Active,2009-09-12,day,2011-12-28,day,,,For Profit,http://mmjmenu.com,http://twitter.com/mmjmenu,,,info@mmjmenu.com,855-665-6368,,,"mmjmenu provides medical marijuana dispensary & collective management software & medical marijuana vendor & software solutions. mmjmenu software is used by medical marijuana businesses in the states of California, Colorado, Michigan, Montana, Nevada, and Washington. mmjmenu is also the first and only medical marijuana management system used by dispensaries in Canada.",,,,,,,,,,,,,,"Commerce and Shopping, Community and Lifestyle, Food and Beverage, Health Care, Software",2,"Alex Weidmann, Justin Weidmann",1-10,,M&A,,,,,,,,,,,,,,,,,,,,Was Acquired,mmjmenu acquired by Weedmaps,https://www.crunchbase.com/acquisition/weedmaps-acquires-mmjmenu--8fc4d6e1,Weedmaps,https://www.crunchbase.com/organization/weedmaps,2011-12-28,day,,,,,,Private,,,,,,,,,,,,,,,"153,922",6,,,16,,,,,,,,
Cloneme,https://www.crunchbase.com/organization/cloneme,"3D Printing, Augmented Reality","Mexico City, Distrito Federal, Mexico",Cloneme is a business that allows customers to order small scale models of themselves online.,"146,415",Latin America,,Active,2012-01-01,year,,,,,For Profit,http://www.cloneme.mx/,https://twitter.com/cloneme4d,https://www.facebook.com/cloneme4d,,info@cloneme.mx,+52 44354636,,,"Cloneme has combined 3D scanning, 3D printing and Augmented Reality technologies to create interactive 4D figures of people. They take photography to the next level by creating interactive figures of their customers, their loved ones, or their idols.",,,,,,,,,,,,,,"Hardware, Manufacturing, Software",2,"Marta Kozak, Mauricio Lopez",11-50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,"154,520",2,,,,,,,,,,,
Terrafertil,https://www.crunchbase.com/organization/terrafertil,"Agriculture, Food and Beverage, Retail","Mexico City, Distrito Federal, Mexico","Terrafertil is a Latin American company selling natural, organic, plant-based foods and snacks.","146,895",Latin America,,Active,2005-01-01,year,2018-02-09,day,,,For Profit,http://naturesheartterrafertil.com/,https://twitter.com/naturesheart_tf,https://www.facebook.com/NaturesHeartTerrafertil/,https://www.linkedin.com/company/10837662/,info@terra-fertil.com,,2,,"Founded in 2005, Terrafertil is a Latin American company selling natural, organic, plant-based foods and snacks. Terrafertil and its flagship brand 'Nature's Heart', is recognized for its wide portfolio of natural and mostly organic products. The company was founded in Ecuador by five entrepreneurs and is managed by three founding brothers, David, Raul and Daniel Bermeo.",,,,,,,,,,,,,,"Agriculture and Farming, Commerce and Shopping, Food and Beverage",3,"Daniel Bermeo, David Bermeo, Raul Bermeo",11-50,,M&A,,,,,,,,,,,,,,,,,,,,Was Acquired,Terrafertil acquired by Nestlé,https://www.crunchbase.com/acquisition/nestl-acquires-terrafertil--2bd8e295,Nestlé,https://www.crunchbase.com/organization/nestl,2018-02-09,day,,,,Acquisition,,Private,,,,,,,,,,,,,,,"155,039",27,,,11,,,,,,,,
1puntocinco,https://www.crunchbase.com/organization/unopuntocinco,"Data Integration, Data Visualization, Marketing, Software","Mexico City, Distrito Federal, Mexico",1puntocinco helps users to automate BTL channels through data-driven visualization dashboards.,"146,942",Latin America,,Active,2018-02-22,day,,,,,For Profit,http://1puntocinco.com,,https://www.facebook.com/1puntocinco,,dan@1puntocinco.com,5555023936,,,We help you to automate BTL channels through data-driven visualization dashboards. ,,,,,,,,,,,,,,"Data and Analytics, Design, Information Technology, Sales and Marketing, Software",1,Daniel Melendez,1-10,1,Seed,2018-07-01,10500,USD,10500,Seed,10500,USD,10500,Seed,10500,USD,10500,10500,USD,10500,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,"155,091",10,,,,,,,,,,,
Vest Wealth Management,https://www.crunchbase.com/organization/vest-wealth-management,"Banking, Finance, Financial Services, FinTech","Mexico City, Distrito Federal, Mexico","Vest is a digital investment advisor targetting Latin American, where clients can start investing with $50USD.","147,013",Latin America,Less than $1M,Active,2015-01-01,year,,,,,For Profit,http://www.vest.mx,https://twitter.com/vestwm,https://www.facebook.com/vestwm,https://www.linkedin.com/company-beta/10199082/,hola@vest.mx,55 7808 0764,,,"Vest is a digital investment advisor targeting the middle class in emerging markets. Through Vest, users can start investing with just 50 dollars in local funds and investment products.",,,,,,,,,,,,,,"Financial Services, Lending and Investments",1,Giang Nguyen,1-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,"155,174",29,,,10,,,,,,,,
Mozaico,https://www.crunchbase.com/organization/mozaico-2,"Affiliate Marketing, Content Discovery, E-Commerce, Internet","Mexico City, Distrito Federal, Mexico",Mozaico used to find amazing products around the web.,"147,374",Latin America,,Active,2013-01-01,year,,,,,For Profit,http://mozaico.com.mx,https://twitter.com/mozaicomx,https://www.facebook.com/MozaicoMX,https://www.linkedin.com/company/mozaico-mx,info@mozaico.mx,,,,"Mozaico is an e-commerce website that provides its users with a range of products. The website allows its users to explore unique products across many categories and keywords, find and compare items with one another, and connect with the right place to buy what they like. It offers brands such as LiNio, dafiti, gaudena, Kichink, SACIONAL, LOKALD, TRENDYTA, GAIA, and more. Mozaico was launched in 2012 and is based in Mexico City, Mexico.",,,,,,,,,,,,,,"Advertising, Commerce and Shopping, Content and Publishing, Internet Services, Media and Entertainment, Sales and Marketing",3,"Alejandra Canseco, Andrea Gomez, Mariana Zepeda",1-10,2,Seed,2014-12-19,,,,Seed,,,,Seed,60000,USD,60000,60000,USD,60000,NXTP Ventures,,1,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,"155,573",2,,,,,,,,,,,
Cuponzote,https://www.crunchbase.com/organization/cuponzote,"Advertising, Marketing","Garza García, Nuevo Leon, Mexico",Cuponzote is a local guide and deals company offering pay-at-merchant offers in town.,"147,575",Latin America,,Active,2010-04-01,day,,,,,For Profit,http://www.cuponzote.com,http://twitter.com/cuponzote,https://www.facebook.com/cuponzotemonterrey,https://www.linkedin.com/company/cuponzote.com/,contacto@cuponzote.com,+52 84487440,,,Cuponzote is a local guide and deals company offering the best pay-at-merchant offers available in town. Cuponzote was named Mexico Web Startup of the Year 2012 by leading business magazine CNN Expansión.,,,,,,,,,,,,,,"Advertising, Sales and Marketing",2,"Claudio Canavati, Gerardo Giacoman",11-50,3,Seed,2012-04-10,40000,USD,40000,Seed,40000,USD,40000,Seed,40000,USD,40000,40000,USD,40000,"Start-Up Chile, Michael Martin",,2,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,"155,796",16,1,,18,,,,,,,,
CuidaMiMascota,https://www.crunchbase.com/organization/cuidamimascota,"Internet, Pet","Monterrey, Nuevo Leon, Mexico",We connect trustful pet-sitters with pet owners that are looking for an alternative solution to a kennel when they travel.,"148,051",Latin America,,Active,2015-09-15,day,,,,,For Profit,https://www.cuidamimascota.com/,https://www.twitter.com/cuidamimascota,https://www.facebook.com/cuidamimascotaa,,info@cuidamimascota.com,,1,,"In Cuidamimascota.com, pet owners can navigate through hundreds of pet sitters near them and see their qualifications, rates, services provided, home photos, customer reviews and more. The owner selects the sitter and books online. Sitters treats the guest like family while his owner is away. We have a strict no cage rule, a premium insurance that protects the guest and sitter, and a photo and video update policy.",,,,,,,,,,,,,,"Community and Lifestyle, Internet Services",4,"Guillermo Schwindt, Ignacio Guglielmetti, Olga Zambrano, Roxana Zambrano",1-10,4,Early Stage Venture,2019-09-01,,,,Series A,,,,Series A,,,,,,,"500 Startups, R/GA Ventures, Invariantes Fund, Leap Venture Studio, Mexamerica Ventures",,6,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,"156,309",63,,,22,,,,,,,,
Grupo Elektra,https://www.crunchbase.com/organization/grupo-elektra,"Financial Services, Retail","Iztapalapa, Distrito Federal, Mexico",Grupo Elektra operaters as a financial and retailing corporation.,"148,198",Latin America,$1B to $10B,Active,1950-01-01,year,,,,,For Profit,http://www.grupoelektra.com.mx/,,,,,,18,,"Grupo Elektra is a specialty retailer and financial services company focused on the underserved market. Grupo Elektra also sells and markets its consumer finance, banking and financial products and services.",,,1,1,1,,,,,,,,,"Commerce and Shopping, Financial Services",,,10001+,,,,,,,,,,,,,,,,,,,,,1,Made Acquisitions,,,,,,,,,,,,Private,,,,,,,,,,,,,,,"156,471",15,,,6,,,,,,,,
Estacio Participacoes SA,https://www.crunchbase.com/organization/estacio-participacoes-sa,Education,"Nacional, Oaxaca, Mexico",Estacio provides educational services.,"148,201",Latin America,,Active,1970-01-01,year,2016-06-02,day,,,For Profit,http://www.estacio.br,https://twitter.com/estacio_ir,https://www.facebook.com/EstacioRI/,https://www.linkedin.com/school/estacio/,,,1,,,,,,,,,,,,,,,18,Education,,,10001+,1,M&A,2018-04-04,,,,Private Equity,,,,Private Equity,,,,,,,Advent International,1,1,1,"Made Acquisitions, Was Acquired",Estacio Participacoes SA acquired by Kroton Educacional,https://www.crunchbase.com/acquisition/kroton-educacional-sa-acquires-estacio-participacoes-sa--4f443a14,Kroton Educacional,https://www.crunchbase.com/organization/kroton-educacional-sa,2016-06-02,day,1660000000,USD,1660000000,Acquisition,Stock,Private,,,,,,,,,,,,,,,"156,474",18,32,"47,322",,,,,,,,,
