Organization Name,Organization Name URL,Industries,Headquarters Location,Description,CB Rank (Company),Headquarters Regions,Estimated Revenue Range,Operating Status,Founded Date,Founded Date Precision,Exit Date,Exit Date Precision,Closed Date,Closed Date Precision,Company Type,Website,Twitter,Facebook,LinkedIn,Contact Email,Phone Number,Number of Articles,Hub Tags,Full Description,Investor Type,Investment Stage,Number of Portfolio Organizations,Number of Investments,Number of Lead Investments,Number of Exits,Number of Exits (IPO),Accelerator Program Type,Accelerator Duration (in weeks),School Type,School Program,Number of Enrollments,Number of Founders (Alumni),Industry Groups,Number of Founders,Founders,Number of Employees,Number of Funding Rounds,Funding Status,Last Funding Date,Last Funding Amount,Last Funding Amount Currency,Last Funding Amount Currency (in USD),Last Funding Type,Last Equity Funding Amount,Last Equity Funding Amount Currency,Last Equity Funding Amount Currency (in USD),Last Equity Funding Type,Total Equity Funding Amount,Total Equity Funding Amount Currency,Total Equity Funding Amount Currency (in USD),Total Funding Amount,Total Funding Amount Currency,Total Funding Amount Currency (in USD),Top 5 Investors,Number of Lead Investors,Number of Investors,Number of Acquisitions,Acquisition Status,Transaction Name,Transaction Name URL,Acquired by,Acquired by URL,Announced Date,Announced Date Precision,Price,Price Currency,Price Currency (in USD),Acquisition Type,Acquisition Terms,IPO Status,IPO Date,Delisted Date,Delisted Date Precision,Money Raised at IPO,Money Raised at IPO Currency,Money Raised at IPO Currency (in USD),Valuation at IPO,Valuation at IPO Currency,Valuation at IPO Currency (in USD),Stock Symbol,Stock Symbol URL,Stock Exchange,Last Leadership Hiring Date,Number of Events,CB Rank (Organization),BuiltWith - Active Tech Count,Apptopia - Number of Apps,Apptopia - Downloads Last 30 Days,G2 Stack - Total Products Active,IPqwery - Patents Granted,IPqwery - Trademarks Registered,IPqwery - Most Popular Patent Class,IPqwery - Most Popular Trademark Class,Aberdeen - IT Spend,Aberdeen - IT Spend Currency,Aberdeen - IT Spend Currency (in USD),School Method
Safehis,https://www.crunchbase.com/organization/safehis,"Clinical Trials, Health Care, Medical, Pharmaceutical","Santiago, Region Metropolitana, Chile",Safehis is a company created to provide innovation in the health market.,"221,672",Latin America,$1M to $10M,Active,2013-01-01,year,,,,,For Profit,http://www.safehis.com/,http://twitter.com/Safehis,,http://www.linkedin.com/company/safehis,contacto@orand.cl,+562 22474691,,,"Safehis is a company created to provide innovation in the health market. Our solutions stand apart because they’re focused on enhancing the intelligence of clinical processes, particularly in complex scenarios such as ICUs. An interdisciplinary team of medical doctors, pharmacists, other medical professionals as well as computer scientists has developed a system capable of having high positive impacts in the security, quality, efficiency, savings, control and management of complex clinical processes.  Safehis helps medical professionals manage the clinical evolution of patients using best practices developed internationally and applied in medical institutions of excellence. It coordinates the pharmacotherapy cycle starting from the e-prescription, through pharmaceutical checking and validation, dispensation (including automated dispensation), reception at the medical unit, and administration. The solution helps to dramatically reduce the possibility of errors at each step of the pharmacotherapy cycle, improves the quality of attention, increases the efficiency of the process and optimises the use and control of resources.",,,,,,,,,,,,,,Health Care,1,Mauricio Lizana,1-10,1,Seed,2014-06-01,40000,USD,40000,Seed,40000,USD,40000,Seed,40000,USD,40000,40000,USD,40000,Start-Up Chile,,1,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,"236,795",22,,,7,,,,,,,,
Chilevision,https://www.crunchbase.com/organization/chilevision,"Digital Media, Telecommunications","Santiago, Region Metropolitana, Chile",Chilevisión is a Chilean free-to-air television channel.,"221,696",Latin America,,Active,1960-01-01,year,,,,,For Profit,http://www.chilevision.cl,https://twitter.com/chilevision,https://www.facebook.com/chilevision/,https://www.linkedin.com/company/chilevision,,(+ 56 2) 2260 5100,1,,,,,,,,,,,,,,,,"Hardware, Media and Entertainment",,,1001-5000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,"236,821",38,,,,,,,,,,,
Suncast,https://www.crunchbase.com/organization/suncast,"Artificial Intelligence, Energy, Machine Learning, Predictive Analytics, Renewable Energy, Solar","Macul, Region Metropolitana, Chile",We applied Artificial Intelligence to renewable energies.,"221,848",Latin America,,Active,2018-02-12,day,,,,,For Profit,http://suncast.cl/,https://twitter.com/SuncastChile,,https://www.linkedin.com/company/suncastchile,constanza@suncast.cl,,14,,,,,,,,,,,,,,,,"Artificial Intelligence, Data and Analytics, Energy, Natural Resources, Science and Engineering, Software, Sustainability",1,Constanza Levicán,1-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,"236,988",27,,,,,,,,,,,
Focus,https://www.crunchbase.com/organization/focus-8f95,"Asset Management, Financial Services, FinTech, Personal Finance","Providencia, Region Metropolitana, Chile",We help people to make the most of their savings.,"222,183",Latin America,,Active,2018-12-26,day,,,,,For Profit,https://www.soyfocus.com,,https://www.facebook.com/pg/soyfocus.cl/,https://www.linkedin.com/company/soyfocus,investors@soyfocus.com,,,,"A powerful digital platform to broaden and facilitate access to invest and save in a simple, optimal and fair way. We play with the rules of the banks.  We are not a bank.",,,,,,,,,,,,,,Financial Services,3,"Eugenio Cisternas, Francisco Errandonea, Rafael Donoso",11-50,1,Seed,2018-12-31,,,,Seed,,,,Seed,,,,,,,Grupo Prisma,1,1,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,"237,354",22,,,,,,,,,,,
Bungolow,https://www.crunchbase.com/organization/bungolow,"Hospitality, Service Industry","Santiago, Region Metropolitana, Chile",Bungolow is a membership-based service providing deals at various South American hotels.,"222,286",Latin America,,Closed,2011-04-01,day,,,,none,For Profit,http://www.bungolow.com,http://twitter.com/bungolow,,,admin@bungolow.com,786-220-3244,,,Bungolow is a members-only service dedicated to providing amazing deals at various South American hotels.,,,,,,,,,,,,,,"Other, Travel and Tourism",2,"Scott Bird, Scott Thompson",1-10,2,Seed,2012-03-01,25000,USD,25000,Seed,25000,USD,25000,Seed,65000,USD,65000,65000,USD,65000,"Start-Up Chile, NXTP Ventures",,2,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,"237,467",4,,,10,,,,,,,,
TOC Biometrics,https://www.crunchbase.com/organization/toc-biometrics,"Information Services, Information Technology, Mobile","Santiago, Region Metropolitana, Chile",TOC is an identity verification and biometric signature company.,"222,291",Latin America,,Active,2010-01-01,year,,,,,For Profit,http://www.tocbiometrics.com,https://twitter.com/toc_biometrics,,https://www.linkedin.com/company/toc,,,2,,"TOC is an identity verification and biometric signature company.  They work without enrollment or a database, by linking the fingerprint directly with the biometric information contained in the National Identity Card or Smartphone.  Their patented TOC Trusted 3rd Party (TT3) model which functions through TOC Cloud creates a unique token for every transaction.  No database means Privacy and Security: There is nothing to steal and there are no mistakes. The match is a direct 1:1 connection between my finger and the Smartphone/Tablet/ID card.",,,,,,,,,,,,,,"Information Technology, Mobile",,,11-50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,4,"237,473",51,,,,,,,,,,,
KAUEL,https://www.crunchbase.com/organization/kauel,"Artificial Intelligence, Augmented Reality, Big Data, Internet of Things, Software, Virtual Reality","Santiago, Region Metropolitana, Chile",AI Specialists - Software Develpoment.,"222,644",Latin America,,Active,2007-01-01,year,,,,,For Profit,https://kauel.com/,https://twitter.com/Kauel_,https://www.facebook.com/kauelchile,https://www.linkedin.com/company/kauel,contacto@kauel.com,+56966097938,,,"KAUEL is a company that delivers unique solutions for different Industries, (Oil & Gas, electric, mining, manufacturing, etc.), Education, Retail and Health sectors, through technology based on informatics and electronic engineering. They are accelerating the introduction of Artificial Intelligence in Latin America by having the ability to develop solutions from their own mathematic algorithms. This solutions take many forms such as software and hardware based on artificial intelligence, internet of things (IoT), image method, big data, SLAM, augmented reality, virtual reality, electronic interaction devices and design of 3D worlds.  They hold to this date 72 Authors Rights and 4 Patents in Chile and the U.S. and are present in Chile, U.S.A and Germany.",,,,,,,,,,,,,,"Artificial Intelligence, Data and Analytics, Hardware, Internet Services, Science and Engineering, Software",1,Edmundo Casas,11-50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,1,"237,849",34,13,,,,,,,,,,
SQMOS,https://www.crunchbase.com/organization/sqmos,"Advertising, Advertising Platforms, Mobile, Semantic Web","Santiago, Region Metropolitana, Chile",SQMOS is a mobile advertising platform that delivers recommendations to users' smartphones that best match their current preferences.,"223,260",Latin America,$1M to $10M,Active,2011-04-01,day,,,,,For Profit,http://sqmos.com,http://twitter.com/sqmos,http://www.facebook.com/sqmos,http://www.linkedin.com/company/sqmos,info@sqmos.com,+56 9 9912 0576,,,"SQMOS is a mobile advertising platform on-the-go, makes recommendations to the users on their Smartphones to best match their current preferences is an opt-in, where subscribers choose what they wish to receive. SQMOS leverages the power of the Semantic Web to integrate current location, social profiles and expressed preferences, ratings and reviews of others with a similar profile.Target ads is the core of SQMOS Recommender where ads industry can reach specific segments of consumers.",,,,,,,,,,,,,,"Advertising, Internet Services, Mobile, Sales and Marketing",2,"Estuardo Robles, Javier Gramajo",1-10,1,Seed,2011-07-01,40000,USD,40000,Seed,40000,USD,40000,Seed,40000,USD,40000,40000,USD,40000,Start-Up Chile,,1,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,"238,522",1,,,4,,,,,,,,
Migrante,https://www.crunchbase.com/organization/migrante,FinTech,"Santiago, Region Metropolitana, Chile",Immigrant fintech for latam,"223,346",Latin America,,Active,2018-01-01,year,,,,,,https://migrante.com/,,https://www.facebook.com/somosmigrantechile,https://www.linkedin.com/company/migrantesf/,,,,,,,,,,,,,,,,,,,Financial Services,,,11-50,2,Early Stage Venture,2020-06-04,,,,Series A,,,,Series A,,,,,,,"Fen Ventures, Ideas Impact VC",2,2,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,"238,614",10,,,,,,,,,,,
Loogares.Com,https://www.crunchbase.com/organization/loogares-com,"Advertising, E-Commerce, Guides, Internet, Marketing, Travel","Santiago, Region Metropolitana, Chile",Online city guide connecting people with local businesses based in the recommendations and ratings.,"223,843",Latin America,,Active,2010-01-01,year,,,,,For Profit,http://ar.loogares.com/buenos-aires,http://twitter.com/loogarescom,http://www.facebook.com/LoogaresBA,https://www.linkedin.com/company/loogares-com,,,,,"Loogares.com is also a marketing platform for local businesses where they can access some powerful tools to market their products and services, increase their exposure in the web, advertise their brand in a specific target, and attract customers.",,,,,,,,,,,,,,"Advertising, Commerce and Shopping, Internet Services, Media and Entertainment, Sales and Marketing, Travel and Tourism",,,1-10,2,Seed,2012-03-01,25000,USD,25000,Seed,25000,USD,25000,Seed,65000,USD,65000,65000,USD,65000,"Start-Up Chile, NXTP Ventures",,2,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,"239,158",1,,,,,,,,,,,
CitiSent,https://www.crunchbase.com/organization/citisent,"Big Data, Market Research, Social Media","Santiago, Region Metropolitana, Chile",Excel for collaborative Research,"223,975",Latin America,,Closed,2012-02-01,day,,,2014-09-16,day,For Profit,http://www.citisent.com,http://twitter.com/citisent,,,,,,,"Citisent is a highly flexible web-based software that allows users to easily set up their own social media studies on an basic configuration dashboard. Just by choosing (or not) sources, topics and places social researchers, media scientists and anyone interested can run complex data mining processes to finally visualize what people say and feel in an aggregated visual report.  As a collaborative platform, users can create, study and publish their studies and share their components to the community of citisent users enabling them to collectively refine and value them and making their studies more precise thanks to collective intelligence and regenerative algorithms",,,,,,,,,,,,,,"Data and Analytics, Design, Internet Services, Media and Entertainment",2,"Herbert Spencer, Roberto Burgos",1-10,2,Seed,2012-12-01,20000,USD,20000,Seed,20000,USD,20000,Seed,60000,USD,60000,60000,USD,60000,"Start-Up Chile, CORFO",,2,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,"239,302",,,,,,,,,,,,
MedioTrabajo,https://www.crunchbase.com/organization/mediotrabajo,"Human Resources, Recruiting","Santiago, Region Metropolitana, Chile",MedioTrabajo - Website&Mobile application in the part time jobs segment for semi or unskilled workers.,"224,233",Latin America,,Active,2010-01-15,day,,,,,For Profit,http://www.mediotrabajo.com/,http://twitter.com/MedioTrabajo,http://www.facebook.com/MedioTrabajo,http://www.linkedin.com/company/3106089,contacto@workei.com,,,,"MedioTrabajo GeoMobile is Website&Mobile application in the part time jobs segment for semi or unskilled workers. It connects easily workers who need additional income and flexible schedules with companies that have trouble finding them. It`s a powerful search and selection tool, giving reliability in critical business variables such as responsibility, performance and availability.",,,,,,,,,,,,,,"Administrative Services, Professional Services",2,"Jorge Cruz, Patricio Rodríguez Videla",11-50,1,Seed,2014-06-01,40000,USD,40000,Seed,40000,USD,40000,Seed,40000,USD,40000,40000,USD,40000,Start-Up Chile,,1,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,"239,582",6,,,,,,,,,,,
Cuponatic LATAM,https://www.crunchbase.com/organization/cuponatic,E-Commerce,"Santiago, Region Metropolitana, Chile","Cuponatic is an E-Commerce marketplace that offers different daily deals of products, services and gateways at unbeatable prices.","224,922",Latin America,Less than $1M,Active,2010-09-01,day,,,,,For Profit,http://www.cuponatic.com/,https://twitter.com/Cuponatic_Stgo,https://www.facebook.com/cuponatic.chile/,https://www.linkedin.com/company/10017472/,christian.real@cuponatic.com,+56975781285,,,"1) A leading  e-commerce: Founded in 2010, Cuponatic is the second daily deal player and one of the most important online market place in Chile, Colombia and Mexico (behind Groupon), and the first in Peru, totaling more than 130,000 thousand visits and more than 2,000 transactions per day. 2) A large base of customer and merchants: Cuponatic has a large merchant base of more than 12,500 companies, providing more than 80,000 deals per year.At the end of 2016, Company’s active customer base reached 342,000 persons across 4 emerging countries. 3) A propietary platform  enhanced by a skilled IT team: Cuponatic has a proprietary technology platform. The Company has a skilled in-house IT development team, that provides a full flexibility and enables to innovate extremely fast, creating a competitive advantage. 4) A sustained growth & profitability since 2013: Strong revenue and subscriber growth, with a 5-year CAGR of +35% in terms of total transactions. Cuponatic has been profitable since 2013 and registered combined Gross Billings of USD 18 millions in 2016. Combined Revenues reached USD 10 millions in 2016, with an EBITDA of 6%. 5) A strong & experienced team: Since 2010, Cuponatic has been managed by its founders Christian Real and Tomas Bercovich, both with a solid internet start-up experience. The Company employs a total of 160 employees. 6) Omnichannel strategy: Cuponatic pivot many times and is now focusing on its omnichannel strategy based on Inventory expansion, off-line pick-up centers, imports and logistics improvement. 7) Favorable industry & market conditions: Cuponatic operates in stable emerging markets, characterized by a booming middle-class with increasing revenues and a deeper and wider access to internet, mainly through mobile devices.",,,,,,,,,,,,,,Commerce and Shopping,3,"Christian Real, David Furman, Tomas Bercovich",101-250,2,Early Stage Venture,2012-10-31,,,,Series B,,,,Series B,1000000,USD,1000000,1000000,USD,1000000,,,,3,Made Acquisitions,,,,,,,,,,,,Private,,,,,,,,,,,,,,,"240,329",72,4,"15,888",,,,,,,,,
Startups Chilenas,https://www.crunchbase.com/organization/startups-chilenas,"Database, Digital Media, Information Technology, Publishing","Santiago, Region Metropolitana, Chile",Media company and showcase of good stories and data of Chilean startups,"225,664",Latin America,,Active,2019-09-30,day,,,,,For Profit,https://startupschilenas.cl,https://twitter.com/startupchilena,https://www.facebook.com/startupschilenas/,https://www.linkedin.com/company/startupschilenas/,somos@startupschilenas.cl,+56988278890,13,,Digital media and showcase of good stories and data of Chilean startups. Send your startup and we will publish you.,,,,,,,,,,,,,,"Content and Publishing, Data and Analytics, Information Technology, Media and Entertainment, Software",1,Jorge Nova,1-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,"241,131",51,,,,,,,,,,,
Pago Fácil,https://www.crunchbase.com/organization/pago-fácil,"E-Commerce, E-Commerce Platforms, Financial Services, Internet","Santiago, Region Metropolitana, Chile",Pago Fácil is an e-commerce platform that provides easy payment services.,"226,055",Latin America,,Active,2016-01-01,year,,,,,For Profit,https://pagofacil.cl,https://twitter.com/pagofacilcl,https://www.facebook.com/pagofacil.cl,https://www.linkedin.com/company/pagofacilcl,info@pagofacil.cl,,,,,,,,,,,,,,,,,,"Commerce and Shopping, Financial Services, Internet Services",,,101-250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,"241,554",61,,,21,,,,,,,,
Finvox,https://www.crunchbase.com/organization/finvox,"Cloud Data Services, Information Technology, Software","Santiago, Region Metropolitana, Chile",Finvox develops mobile apps and web platform with advanced features and solutions offered to the financial sector.,"226,152",Latin America,Less than $1M,Active,2012-01-01,day,,,,,For Profit,http://finvox.com,,https://www.facebook.com/pg/finvox,https://www.linkedin.com/company/finvox,contacto@finvox.com,56 2 2897 9456,,,,,,,,,,,,,,,,,"Information Technology, Internet Services, Software",,,1-10,1,Seed,2020-05-01,,,,Seed,,,,Seed,,,,,,,Fen Ventures,,1,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,"241,663",29,,,,,,,,,,,
