Organization Name,Organization Name URL,Industries,Headquarters Location,Description,CB Rank (Company),Headquarters Regions,Estimated Revenue Range,Operating Status,Founded Date,Founded Date Precision,Exit Date,Exit Date Precision,Closed Date,Closed Date Precision,Company Type,Website,Twitter,Facebook,LinkedIn,Contact Email,Phone Number,Number of Articles,Hub Tags,Full Description,Investor Type,Investment Stage,Number of Portfolio Organizations,Number of Investments,Number of Lead Investments,Number of Exits,Number of Exits (IPO),Accelerator Program Type,Accelerator Duration (in weeks),School Type,School Program,Number of Enrollments,Number of Founders (Alumni),Industry Groups,Number of Founders,Founders,Number of Employees,Number of Funding Rounds,Funding Status,Last Funding Date,Last Funding Amount,Last Funding Amount Currency,Last Funding Amount Currency (in USD),Last Funding Type,Last Equity Funding Amount,Last Equity Funding Amount Currency,Last Equity Funding Amount Currency (in USD),Last Equity Funding Type,Total Equity Funding Amount,Total Equity Funding Amount Currency,Total Equity Funding Amount Currency (in USD),Total Funding Amount,Total Funding Amount Currency,Total Funding Amount Currency (in USD),Top 5 Investors,Number of Lead Investors,Number of Investors,Number of Acquisitions,Acquisition Status,Transaction Name,Transaction Name URL,Acquired by,Acquired by URL,Announced Date,Announced Date Precision,Price,Price Currency,Price Currency (in USD),Acquisition Type,Acquisition Terms,IPO Status,IPO Date,Delisted Date,Delisted Date Precision,Money Raised at IPO,Money Raised at IPO Currency,Money Raised at IPO Currency (in USD),Valuation at IPO,Valuation at IPO Currency,Valuation at IPO Currency (in USD),Stock Symbol,Stock Symbol URL,Stock Exchange,Last Leadership Hiring Date,Number of Events,CB Rank (Organization),BuiltWith - Active Tech Count,Apptopia - Number of Apps,Apptopia - Downloads Last 30 Days,G2 Stack - Total Products Active,IPqwery - Patents Granted,IPqwery - Trademarks Registered,IPqwery - Most Popular Patent Class,IPqwery - Most Popular Trademark Class,Aberdeen - IT Spend,Aberdeen - IT Spend Currency,Aberdeen - IT Spend Currency (in USD),School Method
InnoSuisse,https://www.crunchbase.com/organization/innosuisse,"Government, Non Profit","Berne, Bern, Switzerland",Innosuisse’s role is to promote science-based innovation in the interests of industry and society in Switzerland.,"66,131",,,Active,2001-01-01,year,,,,,,https://www.innosuisse.ch,https://twitter.com/_Innosuisse,https://www.facebook.com/pg/InnosuisseSwissInnovationAgency,https://www.linkedin.com/company/innosuisse,,,17,,Innosuisse’s role is to promote science-based innovation in the interests of industry and society in Switzerland. ,Government Office,,18,20,9,1,1,,,,,,,"Government and Military, Other",,,251-500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,1,"68,638",19,,,,,,,,,,,
Profila,https://www.crunchbase.com/organization/profila,"Advertising, Big Data, CRM, Customer Service, Digital Marketing, Information Technology, Marketing, Mobile, Mobile Apps, Privacy","Weggis, Luzern, Switzerland",Customer relationships and advertising redefined,"66,366",,Less than $1M,Active,2015-01-01,year,,,,,For Profit,https://profila.com,https://www.twitter.com/profilaprivacy,https://www.facebook.com/profilaprivacy,https://www.linkedin.com/company/profilaprivacy,info@profila.com,,1,,"Profila is Redefining customer relationships and advertising by making it simpler and surveillance-free. “It’s like a bit of Salesforce & Instagram mashed-up, with no tracking & no bad data, cool right!” The mass surveillance of people is not delivering a great brand experience for consumers. And the Social Dilemma is fuelled by brands manipulating consumers through platforms using a predatory business model. Profila offers a category defining platform in Brand Relationship management for consumers. Ad-tech, Mar-tech, legal-tech, CRM, CEM, Customer Insights, Privacy",,,,,,,,,,,,,,"Advertising, Apps, Data and Analytics, Information Technology, Mobile, Other, Privacy and Security, Professional Services, Sales and Marketing, Software",3,"Luke Bragg, Michiel Van Roey, Shawn Jensen",1-10,3,Seed,2019-10-01,200000,USD,200000,Angel,200000,USD,200000,Angel,300000,USD,300000,300000,USD,300000,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,1,"68,887",29,,,19,0,1,,Scientific and electric apparatus and instruments,,,,
PrivateDeal,https://www.crunchbase.com/organization/privatedeal,"E-Commerce, Information Technology, Mobile, SaaS, Software","Lausanne, Vaud, Switzerland","PrivateDeal is a Saas, Cloud-based technological B2B platform to sell hotel rooms in Night and Day-use.","66,565",,,Active,2017-03-28,day,,,,,For Profit,https://privatedeal.com,https://twitter.com/realprivatedeal,https://www.facebook.com/privatedeal/,https://www.linkedin.com/company/11223257,contact@privatedeal.com,+41787207161,2,,"Since the digital revolution, booking intermediaries (Booking.com, Expedia, etc.) have become key players in the hotel market. However, to take advantage of the exposure of these platforms, hotels must give them significant commissions, from 12% to 30%. In addition, on average 40% of the rooms remain unoccupied, and each empty room is synonymous with cost. PrivateDeal has designed a disruptive hotel distribution model that allows customers to offer their prices and negotiate online with an intelligent, predictive and customizable system. PrivateDeal markets its white label technology platform to hotels and distributors in order to develop sales on their websites for a limited commission. PrivateDeal's strategy is to quickly expand into other travel sectors.",,,,,,,,,,,,,,"Commerce and Shopping, Information Technology, Mobile, Software",2,"Isabelle Jan, Lucien MAUGUIN",1-10,3,Seed,2020-06-03,200000,CHF,208030,Debt Financing,,,,Seed,100000,CHF,100785,300000,CHF,308815,Foundation for Technological Innovation (FIT),1,1,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,"69,096",4,,,,,,,,,,,
KimboCare,https://www.crunchbase.com/organization/kimbocare,"Electronic Health Record (EHR), Health Care, Medical, mHealth, Mobile Apps, Mobile Payments, Wellness","Renens, Vaud, Switzerland",KimboCare’s vision is to enable better health and well-being.,"66,573",,,Active,2019-01-01,year,,,,,For Profit,https://kimbocare.com/en/,,https://www.facebook.com/KimboCare/,https://www.linkedin.com/company/kimbocare,contact@kimbocare.com,646-470-1122,4,,"KimboCare’s vision is to enable better health and well-being for true empowerment of financially underserved communities. KimboCare is a Swiss-based, blockchain enabled tech startup with operations in the United States, Ivory Coast and Cameroon, and is expanding in West Africa.",,,,,,,,,,,,,,"Apps, Financial Services, Health Care, Mobile, Payments, Software",2,"Franck Tiambo, Murielle Tiambo",1-10,2,Seed,2020-10-01,45000,USD,45000,Seed,45000,USD,45000,Seed,45000,USD,45000,45000,USD,45000,Foundation for Technological Innovation (FIT),,1,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,"69,115",21,,,,,,,,,,,
Savelli,https://www.crunchbase.com/organization/savelli,"Lifestyle, Mobile, Women's","Geneva, Geneve, Switzerland",Savelli creates a global market of luxury products offers a luxury smartphone for women.,"66,584",,$10M to $50M,Active,2010-10-01,day,,,,,For Profit,http://www.savelli-geneve.com,http://twitter.com/SavelliGeneve,http://www.facebook.com/SavelliGeneve,,,3941791050749,1,,"Founded in 2010, Savelli is creating a new category in luxury goods.  The company is creating a new segment in the $1 trillion luxury goods industry, a global market that continues to experience rapid growth as a result of the creation of large numbers of millionaires and upper middle class in emerging markets.  Based in Geneva, the heart of the luxury watch and jewelry industry, Savelli is creating the first luxury smartphone for women. This will be the first product to truly converge the design and craftsmanship of the jewelry industry with an avant-garde Google Android smartphone platform.     The management team comes from some of the most successful luxury and tech brands, such as Cartier, Chanel, Piaget, Damiani, Vertu and Nokia and Motorola.  The company is financed by venture capital firms Innogest SGR and Rho Ventures, and some well known executives from the luxury goods industry such as James McArthur the ex-CEO of Harrods and of Balenciaga, Ketty Maisonrouge luxury goods expert and professor of luxury marketing at Columbia Business School, Peter Ashall, the ex-CEO and co-founder of Vertu, Guillaume Cuvelier, the founder and ex-CEO of SVEDKA Vodka, Cyrus Jilla board member of the De Beers group and Elio Leoni Sceti the ex-CEO of EMI Music.",,,,,,,,,,,,,,"Community and Lifestyle, Mobile",2,"Alessandro Savelli, Ketty Maisonrouge",11-50,2,Early Stage Venture,2013-02-25,4000000,USD,4000000,Series B,4000000,USD,4000000,Series B,7700000,USD,7700000,7700000,USD,7700000,"Rho Ventures, Innogest Capital",1,2,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,"69,115",17,,,15,,,,,,,,
BOARD International,https://www.crunchbase.com/organization/board-international,"Analytics, Business Intelligence, Enterprise Software, Software","Chiasso, Ticino, Switzerland","BOARD International is a BI, CPM and Analytics software vendor. It was established in 1994 and serves more than 3,500 customers worldwide.","66,631",,,Active,1994-01-01,year,2019-01-09,day,,,For Profit,http://www.board.com,https://www.twitter.com/boardsoftware,https://www.facebook.com/board.international,https://www.linkedin.com/company/board,info@board.com,+41 91 697 54 10,15,,"BOARD is the #1 decision-making platform. Founded in 1994 and Headquartered in Chiasso, Switzerland, and Boston, MA, BOARD International has enabled more than 3000 companies worldwide to effectively deploy Business Intelligence, Corporate Performance Management and Predictive Analytics applications on a single platform. The BOARD platform allows companies to achieve a single, accurate and complete view of business information and full control of performance across the entire organization. Thanks to BOARD, global enterprises such as Coca-Cola, DHL, KPMG, Puma, Siemens, KFC and ZF Group have deployed end-to-end decision-making applications at a fraction of the time and cost associated with traditional solutions. www.board.com",,,,,,,,,,,,,,"Data and Analytics, Software",1,Giovanni Grossi,251-500,1,M&A,2016-05-19,,,,Private Equity,,,,Private Equity,,,,,,,"Nordic Capital, Grafton Capital",2,2,,Was Acquired,BOARD International acquired by Nordic Capital,https://www.crunchbase.com/acquisition/nordic-capital-acquires-board-international--de037d50,Nordic Capital,https://www.crunchbase.com/organization/nordic-capital,2019-01-09,day,,,,Leveraged Buyout,,Private,,,,,,,,,,,,,,22,"69,167",82,1,,33,0,7,,Scientific and electric apparatus and instruments,26846,USD,26846,
StartupBlink,https://www.crunchbase.com/organization/startupblink,"Analytics, Geospatial, Location Based Services","Zürich, Zurich, Switzerland",StartupBlink is global startup ecosystem map and research center.,"66,708",,Less than $1M,Active,2014-04-01,month,,,,,For Profit,http://startupblink.com,http://twitter.com/startupblink,http://www.facebook.com/Startupblink,http://www.linkedin.com/company/startupblink,feedback@startupblink.com,172252-6969,14,,"Startup ecosystem map and research center. Annual report rankings the startup ecosystems of 1,000 cities and 100 countries, downloaded by tens of thousands of decision makers and featured in hundreds of magazines. Among our clients are corporates and dozens of governments and municipalities. Happy to help on the mapping, promotion and research of your ecosystem.",,,,,,,,,,,,,,"Data and Analytics, Internet Services, Navigation and Mapping",2,"Eli David, Roderick Warren",1-10,1,Seed,2013-09-15,28000,USD,28000,Seed,28000,USD,28000,Seed,28000,USD,28000,28000,USD,28000,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,2,"69,256",69,,,18,,,,,,,,
Urban Farmers,https://www.crunchbase.com/organization/urbanfarmers,"Agriculture, Farming, Information Technology, Retail","Zürich, Zurich, Switzerland",Urban Farmers offers urban agriculture systems with fish and plants for commercial growers and food retailers.,"66,710",,$1M to $10M,Active,2011-01-01,year,,,,,For Profit,http://www.urbanfarmers.com,http://twitter.com/UrbanFarmersCH,https://www.facebook.com/UrbanFarmers,https://www.linkedin.com/company/urbanfarmers-ltd-?trk=ppro_cprof,roman@urbanfarmers.com,+41 79 938 56 93,7,,Urban Farmers develops and builds urban agriculture systems with fish and plants for commercial growers and food retailers. The company develops rooftop farm solutions on commercial entities.,,,,,,,,,,,,,,"Agriculture and Farming, Commerce and Shopping, Information Technology",2,"Andreas Graber, Roman Gaus",1-10,6,,2015-10-15,2700000,EUR,3071875,Venture - Series Unknown,2700000,EUR,3071875,Venture - Series Unknown,5353643,USD,5353643,6176707,USD,6176707,"Venture Kick, Eckenstein-Geigy-Stiftung, Walden Woods Holdings, Stimuleringsfonds Volkshuisvesting Nederlandse",4,4,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,"69,252",19,,,8,,,,,,,,
TieTalent,https://www.crunchbase.com/organization/tietalent,"Advertising, Human Resources, Information Technology, Internet, Marketing, Recruiting, Staffing Agency","Geneva, Geneve, Switzerland","TieTalent is Switzerland's tech-focused job platform, matching talents in IT & Digital Marketing with companies.","66,822",,,Active,2017-02-01,month,,,,,For Profit,https://tietalent.com,https://twitter.com/TieTalent,https://www.facebook.com/pg/tietalent,https://www.linkedin.com/company/tietalent/,info@tietalent.com,+41 22 518 20 07,1,,"TieTalent is Switzerland's tech-focused job platform, matching talents in IT & Digital Marketing with companies. TieTalent matches highly qualified talents with innovative companies through a unique mix of artificial intelligence and human expertise.  We offer employers with an increase in the quality of their hires, in less time and in a cost-effective manner.  TieTalent is a candidate focused platform, changing the traditional recruitment standards and making it more fun and simple. That means:  NO more motivation letters, NO more applying to jobs and NO more spam calls from recruiters!",,,,,,,,,,,,,,"Administrative Services, Advertising, Information Technology, Internet Services, Professional Services, Sales and Marketing",,,11-50,3,Seed,2018-07-12,,,,Grant,250000,CHF,252437,Pre-Seed,250000,CHF,252437,250000,CHF,252437,"MassChallenge, InnoSuisse",,2,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,"69,373",40,,,,0,1,,Scientific and electric apparatus and instruments,,,,
Intento,https://www.crunchbase.com/organization/intento-sa,"Electrical Distribution, Health Care, Information Technology, Medical Device","Ecublens, Vaud, Switzerland",Intento develops a digital health device solution to help people recover motor function after stroke.,"66,867",,,Active,2016-03-01,day,2018-04-25,day,,,For Profit,http://www.intento.ch,https://twitter.com/intentorehab,,https://www.linkedin.com/company/intento-sa,andrea.maesani@intento.ch,,,,"Intento develops a digital health device solution to help people recover motor function after stroke. Its solution is based on functional electrical stimulation and does not require any prior knowledge on electrode placement or involve complicated steps to configure the system, as opposed to other solutions on the market.  Intento's device is composed of a tablet application meant to be used by therapists in conjunction with a device for patient-use.",,,,,,,,,,,,,,"Energy, Health Care, Information Technology",1,Andrea Maesani,1-10,6,M&A,2016-11-17,100000,CHF,99397,Pre-Seed,100000,CHF,99397,Pre-Seed,100000,CHF,99397,240993,USD,240993,"MassChallenge, Venture Kick, Foundation for Technological Innovation (FIT)",2,3,,Was Acquired,Intento acquired by MindMaze,https://www.crunchbase.com/acquisition/mindmaze-acquires-intento-sa--721c1f02,MindMaze,https://www.crunchbase.com/organization/mindmaze,2018-04-25,day,,,,Acquisition,,Private,,,,,,,,,,,,,,,"69,418",29,,,,,,,,,,,
REM Analytics,https://www.crunchbase.com/organization/rem-analytics,"Analytics, Biotechnology, Product Research","Monthey, Valais, Switzerland",REM Analytics accurately addresses the Microtype of people for the microbiome industry.,"66,908",,,Active,2017-01-01,year,,,,,For Profit,https://www.remanalytics.ch/,,,https://www.linkedin.com/company/rem-analytics/,,,,,"REM Analytics accurately addresses the Microtype of people for the microbiome industry. The company provides this measurement as an analytical service allowing customers to improve the impact of their products. The company has the unique capability to measure the colonization of specific probiotic strain in the microbiome of people. It can also measure the effectiveness of these strains on the micro type at large, as well as differences induced by changes in food and lifestyle. The company's objective is to allow the development of Evidence-based, personalized microbiome-based treatments.",,,,,,,,,,,,,,"Biotechnology, Data and Analytics, Design, Science and Engineering",2,"Paulo Refinetti, Stephan Morgenthaler",11-50,2,Seed,2018-01-09,10000,CHF,10162,Grant,100000,CHF,102838,Pre-Seed,100000,CHF,102838,110000,CHF,113001,Venture Kick,1,1,,,,,,,,,,,,,,Private,,,,,,,,,,,,,,,"69,463",33,,,,,,,,,,,
